datetime,outdoor_temp,outdoor_humidity,indoor_temp,indoor_humidity,co2,occupancy,is_class_time,course_intensity,ac_setpoint,ac_on,window_open,ac_energy
2024-08-13 07:00:00,26.8,81.0,26.0,28.9,420.0,0,0,0.0,26.0,1,0,0.151
2024-08-13 08:00:00,28.8,80.7,26.0,28.9,5000.0,47,1,0.783,26.0,1,0,2.166
2024-08-13 09:00:00,30.0,83.1,26.0,29.1,4726.0,47,1,0.783,26.0,1,0,1.917
2024-08-13 10:00:00,29.8,75.7,26.0,29.0,2559.0,27,1,0.45,26.0,1,0,1.613
2024-08-13 11:00:00,30.1,75.1,26.0,28.9,2992.0,27,1,0.45,26.0,1,0,1.84
2024-08-13 12:00:00,31.9,71.5,26.0,28.6,420.0,0,0,0.0,26.0,1,0,0.818
2024-08-13 13:00:00,33.8,71.9,26.0,28.4,420.0,0,0,0.0,26.0,1,0,1.002
2024-08-13 14:00:00,34.0,68.5,26.0,28.1,4087.0,33,1,0.55,26.0,1,0,2.065
2024-08-13 15:00:00,37.2,70.9,26.0,27.9,3353.0,33,1,0.55,26.0,1,0,2.938
2024-08-13 16:00:00,34.0,69.5,26.0,27.7,4389.0,41,1,0.683,26.0,1,0,2.706
2024-08-13 17:00:00,36.8,70.4,26.0,27.4,4182.0,41,1,0.683,26.0,1,0,2.842
2024-08-13 18:00:00,32.5,70.3,26.0,27.2,420.0,0,0,0.0,26.0,1,0,0.663
2024-08-13 19:00:00,31.7,72.2,26.0,27.1,420.0,0,0,0.0,26.0,1,0,0.755
2024-08-13 20:00:00,29.4,72.6,26.0,26.9,420.0,0,0,0.0,26.0,1,0,0.422
2024-08-13 21:00:00,28.8,79.8,26.0,27.0,420.0,0,0,0.0,26.0,1,0,0.387
2024-08-13 22:00:00,28.1,79.4,26.0,27.1,420.0,0,0,0.0,26.0,1,0,0.299
2024-08-13 23:00:00,29.4,85.9,26.0,27.4,420.0,0,0,0.0,26.0,1,0,0.498
2024-08-14 00:00:00,26.0,81.8,26.0,27.5,420.0,0,0,0.0,26.0,1,0,0.062
2024-08-14 01:00:00,24.4,87.0,26.0,27.8,420.0,0,0,0.0,26.0,1,0,-0.117
2024-08-14 02:00:00,24.9,84.6,26.0,28.0,420.0,0,0,0.0,26.0,1,0,-0.061
2024-08-14 03:00:00,23.8,83.7,26.0,28.2,420.0,0,0,0.0,26.0,1,0,-0.184
2024-08-14 04:00:00,25.7,81.8,26.0,28.3,420.0,0,0,0.0,26.0,1,0,0.029
2024-08-14 05:00:00,27.2,83.3,26.0,28.4,420.0,0,0,0.0,26.0,1,0,0.222
2024-08-14 06:00:00,26.2,79.6,26.0,28.5,420.0,0,0,0.0,26.0,1,0,0.08
2024-08-14 07:00:00,27.5,81.0,26.0,28.5,420.0,0,0,0.0,26.0,1,0,0.249
2024-08-14 08:00:00,28.6,84.5,26.0,28.7,4087.0,33,1,0.55,26.0,1,0,1.676
2024-08-14 09:00:00,30.3,75.6,26.0,28.6,3353.0,33,1,0.55,26.0,1,0,1.744
2024-08-14 10:00:00,30.2,77.7,26.0,28.6,2500.0,24,1,0.4,26.0,1,0,1.605
2024-08-14 11:00:00,34.4,74.8,26.0,28.5,2671.0,24,1,0.4,26.0,1,0,2.192
2024-08-14 12:00:00,34.6,74.2,26.0,28.3,420.0,0,0,0.0,26.0,1,0,1.15
2024-08-14 13:00:00,36.5,65.2,26.0,28.0,420.0,0,0,0.0,26.0,1,0,1.397
2024-08-14 14:00:00,35.8,73.2,26.0,27.8,2642.0,20,1,0.333,26.0,1,0,2.058
2024-08-14 15:00:00,33.0,67.3,26.0,27.5,2198.0,20,1,0.333,26.0,1,0,1.651
2024-08-14 16:00:00,33.6,68.1,26.0,27.2,4953.0,44,1,0.733,26.0,1,0,2.541
2024-08-14 17:00:00,33.6,71.8,26.0,27.1,4402.0,44,1,0.733,26.0,1,0,2.358
2024-08-14 18:00:00,34.8,75.6,26.0,27.0,420.0,0,0,0.0,26.0,1,0,1.03
2024-08-14 19:00:00,31.2,71.5,26.0,26.8,420.0,0,0,0.0,26.0,1,0,0.627
2024-08-14 20:00:00,33.3,77.9,26.0,26.9,420.0,0,0,0.0,26.0,1,0,0.932
2024-08-14 21:00:00,30.1,79.4,26.0,26.9,420.0,0,0,0.0,26.0,1,0,0.43
2024-08-14 22:00:00,28.7,81.6,26.0,27.1,420.0,0,0,0.0,26.0,1,0,0.344
2024-08-14 23:00:00,27.0,82.8,26.0,27.3,420.0,0,0,0.0,26.0,1,0,0.164
2024-08-15 00:00:00,24.2,81.6,26.0,27.4,420.0,0,0,0.0,26.0,1,0,-0.139
2024-08-15 01:00:00,24.7,83.8,26.0,27.6,420.0,0,0,0.0,26.0,1,0,-0.083
2024-08-15 02:00:00,23.8,84.1,26.0,27.8,420.0,0,0,0.0,26.0,1,0,-0.184
2024-08-15 03:00:00,22.7,87.6,26.0,28.1,420.0,0,0,0.0,26.0,1,0,-0.307
2024-08-15 04:00:00,25.0,80.6,26.0,28.1,420.0,0,0,0.0,26.0,1,0,-0.05
2024-08-15 05:00:00,24.4,85.9,26.0,28.4,420.0,0,0,0.0,26.0,1,0,-0.117
2024-08-15 06:00:00,25.6,81.6,26.0,28.5,420.0,0,0,0.0,26.0,1,0,0.019
2024-08-15 07:00:00,27.4,83.0,26.0,28.6,420.0,0,0,0.0,26.0,1,0,0.202
2024-08-15 08:00:00,26.6,81.7,26.0,28.7,3420.0,27,1,0.45,26.0,1,0,1.315
2024-08-15 09:00:00,28.8,77.9,26.0,28.7,2820.0,27,1,0.45,26.0,1,0,1.525
2024-08-15 10:00:00,31.2,74.3,26.0,28.6,4162.0,38,1,0.633,26.0,1,0,2.335
2024-08-15 11:00:00,31.0,73.1,26.0,28.4,3894.0,38,1,0.633,26.0,1,0,2.235
2024-08-15 12:00:00,36.0,68.3,26.0,28.1,420.0,0,0,0.0,26.0,1,0,1.206
2024-08-15 13:00:00,36.9,70.3,26.0,27.9,420.0,0,0,0.0,26.0,1,0,1.237
2024-08-15 14:00:00,34.9,67.0,26.0,27.5,2642.0,20,1,0.333,26.0,1,0,1.709
2024-08-15 15:00:00,33.8,68.5,26.0,27.3,2198.0,20,1,0.333,26.0,1,0,1.919
2024-08-15 16:00:00,33.3,69.6,26.0,27.0,2953.0,26,1,0.433,26.0,1,0,2.096
2024-08-15 17:00:00,33.7,76.6,26.0,27.0,2802.0,26,1,0.433,26.0,1,0,1.794
2024-08-15 18:00:00,31.8,72.7,26.0,26.9,420.0,0,0,0.0,26.0,1,0,0.642
2024-08-15 19:00:00,32.9,70.8,26.0,26.7,420.0,0,0,0.0,26.0,1,0,0.852
2024-08-15 20:00:00,32.3,74.7,26.0,26.6,420.0,0,0,0.0,26.0,1,0,0.789
2024-08-15 21:00:00,26.3,80.0,26.0,26.7,420.0,0,0,0.0,26.0,1,0,0.088
2024-08-15 22:00:00,27.0,76.9,26.0,26.7,420.0,0,0,0.0,26.0,1,0,0.167
2024-08-15 23:00:00,28.5,81.0,26.0,26.9,420.0,0,0,0.0,26.0,1,0,0.292
2024-08-16 00:00:00,27.8,87.3,26.0,27.2,420.0,0,0,0.0,26.0,1,0,0.293
2024-08-16 01:00:00,24.7,87.3,26.0,27.5,420.0,0,0,0.0,26.0,1,0,-0.083
2024-08-16 02:00:00,24.0,92.4,26.0,27.9,420.0,0,0,0.0,26.0,1,0,-0.162
2024-08-16 03:00:00,24.0,89.1,26.0,28.3,420.0,0,0,0.0,26.0,1,0,-0.162
2024-08-16 04:00:00,26.4,86.7,26.0,28.5,420.0,0,0,0.0,26.0,1,0,0.096
2024-08-16 05:00:00,24.7,84.5,26.0,28.7,420.0,0,0,0.0,26.0,1,0,-0.083
2024-08-16 06:00:00,23.2,84.3,26.0,28.9,420.0,0,0,0.0,26.0,1,0,-0.251
2024-08-16 07:00:00,28.0,82.4,26.0,29.0,420.0,0,0,0.0,26.0,1,0,0.302
2024-08-16 08:00:00,24.2,76.3,26.0,28.9,2753.0,21,1,0.35,26.0,1,0,0.833
2024-08-16 09:00:00,28.9,78.9,26.0,28.9,2287.0,21,1,0.35,26.0,1,0,1.505
2024-08-16 10:00:00,31.7,75.4,26.0,28.8,5000.0,50,1,0.833,26.0,1,0,2.422
2024-08-16 11:00:00,33.5,70.9,26.0,28.6,5000.0,50,1,0.833,26.0,1,0,2.802
2024-08-16 12:00:00,34.5,73.8,26.0,28.4,420.0,0,0,0.0,26.0,1,0,0.887
2024-08-16 13:00:00,34.9,70.5,26.0,28.2,420.0,0,0,0.0,26.0,1,0,0.904
2024-08-16 14:00:00,37.6,71.8,26.0,28.0,2642.0,20,1,0.333,26.0,1,0,2.42
2024-08-16 15:00:00,33.5,70.7,26.0,27.8,2198.0,20,1,0.333,26.0,1,0,1.584
2024-08-16 16:00:00,36.0,68.5,26.0,27.5,3620.0,32,1,0.533,26.0,1,0,2.455
2024-08-16 17:00:00,36.0,72.2,26.0,27.3,3336.0,32,1,0.533,26.0,1,0,2.7
2024-08-16 18:00:00,30.0,73.2,26.0,27.2,420.0,0,0,0.0,26.0,1,0,0.541
2024-08-16 19:00:00,31.9,75.6,26.0,27.2,420.0,0,0,0.0,26.0,1,0,0.685
2024-08-16 20:00:00,32.7,76.5,26.0,27.1,420.0,0,0,0.0,26.0,1,0,0.71
2024-08-16 21:00:00,32.5,77.5,26.0,27.1,420.0,0,0,0.0,26.0,1,0,0.823
2024-08-16 22:00:00,29.6,82.5,26.0,27.3,420.0,0,0,0.0,26.0,1,0,0.516
2024-08-16 23:00:00,27.4,84.3,26.0,27.5,420.0,0,0,0.0,26.0,1,0,0.208
2024-08-17 00:00:00,25.6,82.4,26.0,27.7,420.0,0,0,0.0,26.0,1,0,0.017
2024-08-17 01:00:00,23.7,85.7,26.0,27.9,420.0,0,0,0.0,26.0,1,0,-0.195
2024-08-17 02:00:00,25.7,89.3,26.0,28.2,420.0,0,0,0.0,26.0,1,0,0.028
2024-08-17 03:00:00,26.2,85.1,26.0,28.5,420.0,0,0,0.0,26.0,1,0,0.089
2024-08-17 04:00:00,23.4,87.0,26.0,28.7,420.0,0,0,0.0,26.0,1,0,-0.229
2024-08-17 05:00:00,27.3,87.2,26.0,29.0,420.0,0,0,0.0,26.0,1,0,0.229
2024-08-17 06:00:00,28.1,83.0,26.0,29.1,420.0,0,0,0.0,26.0,1,0,0.268
2024-08-17 07:00:00,26.8,79.8,26.0,29.1,420.0,0,0,0.0,26.0,1,0,0.136
2024-08-17 08:00:00,28.6,79.8,26.0,29.1,420.0,0,0,0.0,26.0,1,0,0.427
2024-08-17 09:00:00,30.3,77.6,26.0,29.1,420.0,0,0,0.0,26.0,1,0,0.544
2024-08-17 10:00:00,31.1,73.6,26.0,28.9,420.0,0,0,0.0,26.0,1,0,0.657
2024-08-17 11:00:00,33.9,74.2,26.0,28.8,420.0,0,0,0.0,26.0,1,0,0.905
2024-08-17 12:00:00,33.3,70.1,26.0,28.5,420.0,0,0,0.0,26.0,1,0,0.927
2024-08-17 13:00:00,32.3,75.0,26.0,28.4,420.0,0,0,0.0,26.0,1,0,0.839
2024-08-17 14:00:00,35.7,65.4,26.0,28.0,420.0,0,0,0.0,26.0,1,0,1.187
2024-08-17 15:00:00,36.1,72.8,26.0,27.9,420.0,0,0,0.0,26.0,1,0,1.369
2024-08-17 16:00:00,35.0,75.1,26.0,27.8,420.0,0,0,0.0,26.0,1,0,1.048
2024-08-17 17:00:00,34.7,66.8,26.0,27.5,420.0,0,0,0.0,26.0,1,0,1.018
2024-08-17 18:00:00,34.1,73.1,26.0,27.3,420.0,0,0,0.0,26.0,1,0,0.988
2024-08-17 19:00:00,31.6,75.7,26.0,27.3,420.0,0,0,0.0,26.0,1,0,0.716
2024-08-17 20:00:00,28.8,78.9,26.0,27.3,420.0,0,0,0.0,26.0,1,0,0.383
2024-08-17 21:00:00,28.7,75.0,26.0,27.3,420.0,0,0,0.0,26.0,1,0,0.327
2024-08-17 22:00:00,28.5,81.4,26.0,27.4,420.0,0,0,0.0,26.0,1,0,0.351
2024-08-17 23:00:00,27.7,79.8,26.0,27.4,420.0,0,0,0.0,26.0,1,0,0.245
2024-08-18 00:00:00,25.7,80.3,26.0,27.5,420.0,0,0,0.0,26.0,1,0,0.028
2024-08-18 01:00:00,25.3,88.2,26.0,27.9,420.0,0,0,0.0,26.0,1,0,-0.016
2024-08-18 02:00:00,25.2,88.3,26.0,28.2,420.0,0,0,0.0,26.0,1,0,-0.027
2024-08-18 03:00:00,27.2,84.2,26.0,28.3,420.0,0,0,0.0,26.0,1,0,0.197
2024-08-18 04:00:00,24.9,92.2,26.0,28.8,420.0,0,0,0.0,26.0,1,0,-0.061
2024-08-18 05:00:00,27.8,79.9,26.0,28.8,420.0,0,0,0.0,26.0,1,0,0.244
2024-08-18 06:00:00,27.0,83.7,26.0,28.9,420.0,0,0,0.0,26.0,1,0,0.159
2024-08-18 07:00:00,28.7,79.8,26.0,29.0,420.0,0,0,0.0,26.0,1,0,0.291
2024-08-18 08:00:00,27.4,78.0,26.0,28.9,420.0,0,0,0.0,26.0,1,0,0.256
2024-08-18 09:00:00,29.1,80.4,26.0,29.0,420.0,0,0,0.0,26.0,1,0,0.436
2024-08-18 10:00:00,29.5,74.1,26.0,28.8,420.0,0,0,0.0,26.0,1,0,0.46
2024-08-18 11:00:00,29.8,77.0,26.0,28.8,420.0,0,0,0.0,26.0,1,0,0.472
2024-08-18 12:00:00,35.4,71.4,26.0,28.6,420.0,0,0,0.0,26.0,1,0,0.868
2024-08-18 13:00:00,33.9,72.4,26.0,28.4,420.0,0,0,0.0,26.0,1,0,0.903
2024-08-18 14:00:00,37.0,71.5,26.0,28.2,420.0,0,0,0.0,26.0,1,0,1.379
2024-08-18 15:00:00,34.0,65.1,26.0,27.8,420.0,0,0,0.0,26.0,1,0,1.04
2024-08-18 16:00:00,33.2,70.5,26.0,27.6,420.0,0,0,0.0,26.0,1,0,0.92
2024-08-18 17:00:00,33.3,71.7,26.0,27.4,420.0,0,0,0.0,26.0,1,0,0.894
2024-08-18 18:00:00,32.7,69.2,26.0,27.1,420.0,0,0,0.0,26.0,1,0,0.898
2024-08-18 19:00:00,30.7,78.7,26.0,27.2,420.0,0,0,0.0,26.0,1,0,0.574
2024-08-18 20:00:00,32.6,81.1,26.0,27.3,420.0,0,0,0.0,26.0,1,0,0.872
2024-08-18 21:00:00,30.8,76.7,26.0,27.3,420.0,0,0,0.0,26.0,1,0,0.582
2024-08-18 22:00:00,30.7,80.0,26.0,27.4,420.0,0,0,0.0,26.0,1,0,0.548
2024-08-18 23:00:00,27.8,81.9,26.0,27.5,420.0,0,0,0.0,26.0,1,0,0.243
2024-08-19 00:00:00,22.0,88.5,26.0,27.8,420.0,0,0,0.0,26.0,1,0,-0.386
2024-08-19 01:00:00,26.4,85.9,26.0,28.1,420.0,0,0,0.0,26.0,1,0,0.098
2024-08-19 02:00:00,25.1,86.2,26.0,28.3,420.0,0,0,0.0,26.0,1,0,-0.038
2024-08-19 03:00:00,24.1,87.8,26.0,28.6,420.0,0,0,0.0,26.0,1,0,-0.15
2024-08-19 04:00:00,23.2,86.3,26.0,28.8,420.0,0,0,0.0,26.0,1,0,-0.251
2024-08-19 05:00:00,26.5,84.3,26.0,29.0,420.0,0,0,0.0,26.0,1,0,0.125
2024-08-19 06:00:00,27.0,80.7,26.0,29.0,420.0,0,0,0.0,26.0,1,0,0.164
2024-08-19 07:00:00,26.1,82.7,26.0,29.2,420.0,0,0,0.0,26.0,1,0,0.07
2024-08-19 08:00:00,29.7,74.4,26.0,29.0,3642.0,29,1,0.483,26.0,1,0,1.799
2024-08-19 09:00:00,30.8,76.4,26.0,28.9,2998.0,29,1,0.483,26.0,1,0,1.875
2024-08-19 10:00:00,31.0,71.9,26.0,28.7,5000.0,56,1,0.933,26.0,1,0,2.902
2024-08-19 11:00:00,31.2,76.9,26.0,28.7,5000.0,56,1,0.933,26.0,1,0,2.83
2024-08-19 12:00:00,33.6,71.2,26.0,28.4,420.0,0,0,0.0,26.0,1,0,0.869
2024-08-19 13:00:00,34.2,72.5,26.0,28.3,420.0,0,0,0.0,26.0,1,0,0.998
2024-08-19 14:00:00,35.5,70.0,26.0,28.0,5000.0,45,1,0.75,26.0,1,0,2.884
2024-08-19 15:00:00,36.6,72.9,26.0,27.9,4504.0,45,1,0.75,26.0,1,0,2.758
2024-08-19 16:00:00,35.4,70.4,26.0,27.6,2714.0,28,1,0.467,26.0,1,0,2.105
2024-08-19 17:00:00,35.3,72.0,26.0,27.5,3072.0,28,1,0.467,26.0,1,0,2.17
2024-08-19 18:00:00,35.1,75.0,26.0,27.4,420.0,0,0,0.0,26.0,1,0,1.258
2024-08-19 19:00:00,31.0,70.7,26.0,27.2,420.0,0,0,0.0,26.0,1,0,0.602
2024-08-19 20:00:00,30.2,78.9,26.0,27.2,420.0,0,0,0.0,26.0,1,0,0.586
2024-08-19 21:00:00,27.6,79.2,26.0,27.3,420.0,0,0,0.0,26.0,1,0,0.233
2024-08-19 22:00:00,29.2,83.6,26.0,27.5,420.0,0,0,0.0,26.0,1,0,0.451
2024-08-19 23:00:00,27.8,78.0,26.0,27.5,420.0,0,0,0.0,26.0,1,0,0.283
2024-08-20 00:00:00,25.0,80.1,26.0,27.6,420.0,0,0,0.0,26.0,1,0,-0.05
2024-08-20 01:00:00,24.9,84.4,26.0,27.8,420.0,0,0,0.0,26.0,1,0,-0.061
2024-08-20 02:00:00,23.4,90.1,26.0,28.2,420.0,0,0,0.0,26.0,1,0,-0.229
2024-08-20 03:00:00,23.0,90.0,26.0,28.5,420.0,0,0,0.0,26.0,1,0,-0.274
2024-08-20 04:00:00,26.9,88.4,26.0,28.8,420.0,0,0,0.0,26.0,1,0,0.176
2024-08-20 05:00:00,24.6,86.0,26.0,29.0,420.0,0,0,0.0,26.0,1,0,-0.094
2024-08-20 06:00:00,24.5,86.4,26.0,29.3,420.0,0,0,0.0,26.0,1,0,-0.106
2024-08-20 07:00:00,27.4,80.8,26.0,29.3,420.0,0,0,0.0,26.0,1,0,0.229
2024-08-20 08:00:00,26.9,72.6,26.0,29.1,5000.0,44,1,0.733,26.0,1,0,2.061
2024-08-20 09:00:00,28.4,81.3,26.0,29.2,4393.0,44,1,0.733,26.0,1,0,2.088
2024-08-20 10:00:00,30.7,75.4,26.0,29.0,5000.0,56,1,0.933,26.0,1,0,3.026
2024-08-20 11:00:00,33.5,79.4,26.0,29.1,5000.0,56,1,0.933,26.0,1,0,2.59
2024-08-20 12:00:00,35.5,69.4,26.0,28.8,420.0,0,0,0.0,26.0,1,0,1.17
2024-08-20 13:00:00,31.4,78.2,26.0,28.8,420.0,0,0,0.0,26.0,1,0,0.694
2024-08-20 14:00:00,38.2,70.8,26.0,28.5,5000.0,56,1,0.933,26.0,1,0,3.239
2024-08-20 15:00:00,33.1,72.9,26.0,28.3,5000.0,56,1,0.933,26.0,1,0,3.064
2024-08-20 16:00:00,34.7,69.9,26.0,28.1,5000.0,52,1,0.867,26.0,1,0,2.625
2024-08-20 17:00:00,35.7,72.1,26.0,27.9,5000.0,52,1,0.867,26.0,1,0,2.928
2024-08-20 18:00:00,31.8,71.4,26.0,27.7,420.0,0,0,0.0,26.0,1,0,0.598
2024-08-20 19:00:00,33.5,75.5,26.0,27.7,420.0,0,0,0.0,26.0,1,0,1.015
2024-08-20 20:00:00,31.7,78.7,26.0,27.7,420.0,0,0,0.0,26.0,1,0,0.688
2024-08-20 21:00:00,29.5,78.5,26.0,27.7,420.0,0,0,0.0,26.0,1,0,0.533
2024-08-20 22:00:00,23.6,78.7,26.0,27.7,420.0,0,0,0.0,26.0,1,0,-0.206
2024-08-20 23:00:00,28.6,80.8,26.0,27.8,420.0,0,0,0.0,26.0,1,0,0.377
2024-08-21 00:00:00,25.8,80.5,26.0,27.9,420.0,0,0,0.0,26.0,1,0,0.042
2024-08-21 01:00:00,27.2,86.6,26.0,28.2,420.0,0,0,0.0,26.0,1,0,0.188
2024-08-21 02:00:00,26.4,80.5,26.0,28.2,420.0,0,0,0.0,26.0,1,0,0.098
2024-08-21 03:00:00,24.8,85.2,26.0,28.4,420.0,0,0,0.0,26.0,1,0,-0.072
2024-08-21 04:00:00,24.7,83.9,26.0,28.6,420.0,0,0,0.0,26.0,1,0,-0.083
2024-08-21 05:00:00,25.2,87.5,26.0,28.9,420.0,0,0,0.0,26.0,1,0,-0.027
2024-08-21 06:00:00,23.6,89.0,26.0,29.2,420.0,0,0,0.0,26.0,1,0,-0.206
2024-08-21 07:00:00,28.2,81.9,26.0,29.3,420.0,0,0,0.0,26.0,1,0,0.325
2024-08-21 08:00:00,30.1,75.7,26.0,29.2,4087.0,33,1,0.55,26.0,1,0,1.861
2024-08-21 09:00:00,29.0,77.6,26.0,29.1,3353.0,33,1,0.55,26.0,1,0,1.563
2024-08-21 10:00:00,33.3,75.8,26.0,29.0,2278.0,22,1,0.367,26.0,1,0,1.661
2024-08-21 11:00:00,33.2,72.2,26.0,28.8,2493.0,22,1,0.367,26.0,1,0,1.736
2024-08-21 12:00:00,34.3,77.4,26.0,28.8,420.0,0,0,0.0,26.0,1,0,1.15
2024-08-21 13:00:00,35.8,70.8,26.0,28.5,420.0,0,0,0.0,26.0,1,0,1.379
2024-08-21 14:00:00,35.8,72.0,26.0,28.3,4531.0,37,1,0.617,26.0,1,0,2.682
2024-08-21 15:00:00,35.8,73.3,26.0,28.2,3709.0,37,1,0.617,26.0,1,0,2.669
2024-08-21 16:00:00,36.5,69.9,26.0,27.9,4429.0,42,1,0.7,26.0,1,0,2.792
2024-08-21 17:00:00,35.3,69.9,26.0,27.7,4285.0,42,1,0.7,26.0,1,0,2.528
2024-08-21 18:00:00,32.2,71.5,26.0,27.5,420.0,0,0,0.0,26.0,1,0,0.84
2024-08-21 19:00:00,32.4,69.0,26.0,27.2,420.0,0,0,0.0,26.0,1,0,0.896
2024-08-21 20:00:00,32.6,67.6,26.0,27.0,420.0,0,0,0.0,26.0,1,0,0.745
2024-08-21 21:00:00,34.1,82.5,26.0,27.1,420.0,0,0,0.0,26.0,1,0,0.964
2024-08-21 22:00:00,28.3,80.1,26.0,27.2,420.0,0,0,0.0,26.0,1,0,0.309
2024-08-21 23:00:00,28.0,80.2,26.0,27.3,420.0,0,0,0.0,26.0,1,0,0.277
2024-08-22 00:00:00,26.8,83.2,26.0,27.5,420.0,0,0,0.0,26.0,1,0,0.167
2024-08-22 01:00:00,25.5,85.5,26.0,27.7,420.0,0,0,0.0,26.0,1,0,0.006
2024-08-22 02:00:00,23.2,85.8,26.0,28.0,420.0,0,0,0.0,26.0,1,0,-0.251
2024-08-22 03:00:00,25.2,86.4,26.0,28.2,420.0,0,0,0.0,26.0,1,0,-0.027
2024-08-22 04:00:00,24.8,89.1,26.0,28.5,420.0,0,0,0.0,26.0,1,0,-0.072
2024-08-22 05:00:00,25.1,85.6,26.0,28.8,420.0,0,0,0.0,26.0,1,0,-0.038
2024-08-22 06:00:00,28.4,83.4,26.0,28.9,420.0,0,0,0.0,26.0,1,0,0.344
2024-08-22 07:00:00,27.8,81.7,26.0,29.0,420.0,0,0,0.0,26.0,1,0,0.283
2024-08-22 08:00:00,30.6,79.3,26.0,29.0,5000.0,42,1,0.7,26.0,1,0,2.183
2024-08-22 09:00:00,31.9,77.7,26.0,28.9,4171.0,42,1,0.7,26.0,1,0,2.525
2024-08-22 10:00:00,30.0,78.0,26.0,28.9,4892.0,47,1,0.783,26.0,1,0,2.329
2024-08-22 11:00:00,32.0,75.9,26.0,28.8,4748.0,47,1,0.783,26.0,1,0,2.773
2024-08-22 12:00:00,29.4,72.4,26.0,28.6,420.0,0,0,0.0,26.0,1,0,0.399
2024-08-22 13:00:00,33.6,67.9,26.0,28.3,420.0,0,0,0.0,26.0,1,0,0.899
2024-08-22 14:00:00,34.0,68.6,26.0,28.0,2753.0,21,1,0.35,26.0,1,0,1.926
2024-08-22 15:00:00,34.9,65.9,26.0,27.7,2287.0,21,1,0.35,26.0,1,0,1.601
2024-08-22 16:00:00,35.3,74.4,26.0,27.6,2491.0,22,1,0.367,26.0,1,0,1.927
2024-08-22 17:00:00,34.8,73.5,26.0,27.4,2450.0,22,1,0.367,26.0,1,0,1.918
2024-08-22 18:00:00,35.2,76.1,26.0,27.4,420.0,0,0,0.0,26.0,1,0,1.176
2024-08-22 19:00:00,35.3,72.5,26.0,27.3,420.0,0,0,0.0,26.0,1,0,1.042
2024-08-22 20:00:00,30.2,78.3,26.0,27.3,420.0,0,0,0.0,26.0,1,0,0.498
2024-08-22 21:00:00,31.1,80.3,26.0,27.4,420.0,0,0,0.0,26.0,1,0,0.675
2024-08-22 22:00:00,31.5,80.1,26.0,27.5,420.0,0,0,0.0,26.0,1,0,0.591
2024-08-22 23:00:00,28.1,79.1,26.0,27.5,420.0,0,0,0.0,26.0,1,0,0.248
2024-08-23 00:00:00,29.7,82.6,26.0,27.7,420.0,0,0,0.0,26.0,1,0,0.463
2024-08-23 01:00:00,25.2,83.9,26.0,27.8,420.0,0,0,0.0,26.0,1,0,-0.027
2024-08-23 02:00:00,24.2,83.5,26.0,28.0,420.0,0,0,0.0,26.0,1,0,-0.139
2024-08-23 03:00:00,24.2,81.9,26.0,28.1,420.0,0,0,0.0,26.0,1,0,-0.139
2024-08-23 04:00:00,24.0,91.6,26.0,28.5,420.0,0,0,0.0,26.0,1,0,-0.162
2024-08-23 05:00:00,26.8,87.7,26.0,28.8,420.0,0,0,0.0,26.0,1,0,0.135
2024-08-23 06:00:00,28.2,89.2,26.0,29.1,420.0,0,0,0.0,26.0,1,0,0.274
2024-08-23 07:00:00,24.8,78.3,26.0,29.1,420.0,0,0,0.0,26.0,1,0,-0.069
2024-08-23 08:00:00,27.5,78.7,26.0,29.1,4087.0,33,1,0.55,26.0,1,0,1.652
2024-08-23 09:00:00,29.5,76.7,26.0,29.0,3353.0,33,1,0.55,26.0,1,0,1.933
2024-08-23 10:00:00,31.6,76.0,26.0,28.9,5000.0,47,1,0.783,26.0,1,0,2.637
2024-08-23 11:00:00,31.4,67.5,26.0,28.6,4726.0,47,1,0.783,26.0,1,0,2.678
2024-08-23 12:00:00,32.0,70.7,26.0,28.3,420.0,0,0,0.0,26.0,1,0,0.82
2024-08-23 13:00:00,34.0,67.7,26.0,28.0,420.0,0,0,0.0,26.0,1,0,0.805
2024-08-23 14:00:00,34.1,66.9,26.0,27.7,2864.0,22,1,0.367,26.0,1,0,2.051
2024-08-23 15:00:00,34.8,66.8,26.0,27.4,2376.0,22,1,0.367,26.0,1,0,1.969
2024-08-23 16:00:00,33.6,66.3,26.0,27.0,3029.0,27,1,0.45,26.0,1,0,1.952
2024-08-23 17:00:00,34.1,68.5,26.0,26.8,2898.0,27,1,0.45,26.0,1,0,2.225
2024-08-23 18:00:00,34.9,73.6,26.0,26.7,420.0,0,0,0.0,26.0,1,0,0.913
2024-08-23 19:00:00,32.4,71.6,26.0,26.5,420.0,0,0,0.0,26.0,1,0,0.67
2024-08-23 20:00:00,31.9,78.0,26.0,26.6,420.0,0,0,0.0,26.0,1,0,0.76
2024-08-23 21:00:00,30.2,82.8,26.0,26.8,420.0,0,0,0.0,26.0,1,0,0.554
2024-08-23 22:00:00,29.4,82.8,26.0,26.9,420.0,0,0,0.0,26.0,1,0,0.448
2024-08-23 23:00:00,27.7,84.0,26.0,27.2,420.0,0,0,0.0,26.0,1,0,0.235
2024-08-24 00:00:00,25.3,82.3,26.0,27.3,420.0,0,0,0.0,26.0,1,0,-0.016
2024-08-24 01:00:00,26.2,86.0,26.0,27.6,420.0,0,0,0.0,26.0,1,0,0.09
2024-08-24 02:00:00,25.9,89.0,26.0,27.9,420.0,0,0,0.0,26.0,1,0,0.054
